experiment,variant,dataset,stage,method,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[organic]_mean,auroc[organic]_std,auroc[spike]_mean,auroc[spike]_std,fit_s_mean,fit_s_std,params_mean,params_std,train_nll_mean,train_nll_std,n_seeds,seeds,axis:dataset.subset,dead_mean,dead_std,axis:model.vtree,axis:model.leaf_components,axis:model.K,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,crps_mean,crps_std,picp_mean,picp_std,mpiw_mean,mpiw_std,interval_score_mean,interval_score_std,calib_err_mean,calib_err_std,pred_sd_mean,pred_sd_std,axis:eval.alpha,diag_q_hat_mean,diag_q_hat_std,diag_raw_cal_coverage_mean,diag_raw_cal_coverage_std,diag_n_cal_mean,diag_n_cal_std,diag_frac_clipped_lo_mean,diag_frac_clipped_lo_std,diag_frac_clipped_hi_mean,diag_frac_clipped_hi_std,diag_frac_full_range_mean,diag_frac_full_range_std,diag_pit_mean_mean,diag_pit_mean_std,diag_pit_sd_mean,diag_pit_sd_std,diag_lo_level_mean,diag_lo_level_std,diag_hi_level_mean,diag_hi_level_std,alpha_mean,alpha_std,picp_edge_mean,picp_edge_std,mpiw_edge_mean,mpiw_edge_std,interval_score_edge_mean,interval_score_edge_std,pit_mean_mean,pit_mean_std,pit_var_mean,pit_var_std,pit_ks_mean,pit_ks_std,pit_var_target_mean,pit_var_target_std,loc_auroc_mean,loc_auroc_std,prec_at_k_mean,prec_at_k_std,n_windows_mean,n_windows_std,loc_auroc[spike]_mean,loc_auroc[spike]_std,loc_auroc[offset]_mean,loc_auroc[offset]_std,loc_auroc[drift]_mean,loc_auroc[drift]_std,loc_auroc[decouple]_mean,loc_auroc[decouple]_std,loc_auroc[desync]_mean,loc_auroc[desync]_std,deletion_auc_mean,deletion_auc_std,max_residual_nats_mean,max_residual_nats_std,mean_residual_nats_mean,mean_residual_nats_std,axis:eval.shap_samples,censored_frac_mean,censored_frac_std,axis:dataset.censor_frac,train_rows_mean,train_rows_std,n_dead_mean,n_dead_std,crps_full_mean,crps_full_std,crps_exact_marginal_mean,crps_exact_marginal_std,crps_imputed_mean,crps_imputed_std,rmse_full_mean,rmse_full_std,rmse_exact_marginal_mean,rmse_exact_marginal_std,rmse_imputed_mean,rmse_imputed_std,picp_exact_marginal_mean,picp_exact_marginal_std,picp_exact_marginal_edge_mean,picp_exact_marginal_edge_std,picp_imputed_mean,picp_imputed_std,picp_imputed_edge_mean,picp_imputed_edge_std,marginal_pit_mean_mean,marginal_pit_mean_std,marginal_pit_var_mean,marginal_pit_var_std,marginal_pit_ks_mean,marginal_pit_ks_std,marginal_pit_var_target_mean,marginal_pit_var_target_std,d_mean,d_std,K_mean,K_std,dag_build_s_mean,dag_build_s_std,dag_leaves_mean,dag_leaves_std,dag_nodes_mean,dag_nodes_std,dag_params_mean,dag_params_std,dag_fwd_s_mean,dag_fwd_s_std,dag_logp_mean,dag_logp_std,tree_leaves_predicted_mean,tree_leaves_predicted_std,tree_build_s_mean,tree_build_s_std,tree_leaves_mean,tree_leaves_std,tree_nodes_mean,tree_nodes_std,tree_params_mean,tree_params_std,tree_fwd_s_mean,tree_fwd_s_std
cmapss_ad,subset-FD004,cmapss:FD004,ad,diagonal Gaussian,0.7695780474711645,0.007379644323406521,0.5860584148564275,0.009008341032276263,0.5137255909766213,0.011881950114603263,0.515578414191841,0.01807997251385552,0.9780499828965544,0.003093667966606497,0.9651909324135532,0.003510205468659895,0.981820724241489,0.0006427152184797347,0.7801998600090506,0.016715771007260925,0.3912086486816406,0.011418419282578869,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,PCA reconstruction,0.7272855821708685,0.004506683409866736,0.34062799925324105,0.008051253086075223,0.5015336093008186,0.02611799705442678,0.5821688245910825,0.008584501397679035,0.9308355668247907,0.0025603491938957948,0.9129346333685232,0.002983881372922521,0.8215810889784775,0.004436391824377479,0.6639290976779836,0.01809918155651686,0.4583423137664795,0.011885264172910397,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,1-NN distance,0.8056525082157644,0.0038167769968835996,0.5731820040821107,0.008816513879051921,0.4925075939894541,0.020884136160186088,0.6188024131484618,0.005691869743831241,0.9923366408419073,0.0008306869100817155,0.9922581357702863,0.00023595940903953854,0.9568936688459257,0.0019387566678128751,0.8581259871055894,0.008821252351772007,1.0899909337361653,0.008962465936073319,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,Mahalanobis,0.8500753141256921,0.004267514345734365,0.6966316722068772,0.006999868744748624,0.5482801115201492,0.010720553244993571,0.7173673463295249,0.01538525598086131,0.9974025948023325,0.0002232309933869153,0.9957422747240224,0.000979627395949246,0.9675331882141659,0.001513840289048868,0.9309823156903992,0.0029152922742395368,1.7553592522939045,0.01128980547488163,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,Isolation Forest,0.6751759012891366,0.008086756962303165,0.26914595532021074,0.01419995165602153,0.5160903172309258,0.0167874532740147,0.5233540800437408,0.008802630781481618,0.8481921938875218,0.013590619582739157,0.8515528483363376,0.010989251064562921,0.9824885049314465,0.0009097924355840149,0.5100701211896194,0.030487149371760735,0.5718369483947754,0.03147337598120572,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,GMM (8 comp.),0.8816831943915507,0.0035462297389333383,0.7394604818404381,0.005746873808702403,0.6308168162300872,0.008635500995387518,0.8043796521027642,0.01686707249610824,0.9980128721635658,0.0003154204231664491,0.9972248663326965,0.0002429347313964737,0.9742253148927804,0.004495871124835416,0.9306835266487479,0.004029380670599026,40.48302960395813,7.440510140138361,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,conv autoencoder,0.8387986362828453,0.006287932400132922,0.7031157280966452,0.001044423534835747,0.5332084710393539,0.012309043439016511,0.682733361748948,0.013625316588441783,0.9975691338977155,0.0004240168572875316,0.9911677886190989,0.0029645253748247736,0.9827886134462515,0.003307604019369233,0.9172838162624729,0.005522445293706158,6.987566868464152,0.4424841401451845,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,Deep SVDD,0.7748407413177777,0.008646874393300924,0.5873746334606038,0.015093355579062693,0.49610590240743924,0.01597375729802545,0.6039345519130223,0.016277807805797528,0.9873432469298478,0.004188038300324336,0.9727686624065893,0.013367340156419934,0.9825277222266696,0.0033723759349740803,0.7212086792065335,0.03222900666243888,0.944151242574056,0.048184172482766324,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,PC · 3 dead (exact marginal),0.7820967086947216,0.00603744896893676,0.5928936490328259,0.007798875858202906,0.5680345421377997,0.0381256726786513,0.5885089517922983,0.017081267253573902,0.9673447336946702,0.007161050948035479,0.9516341300340407,0.002205290425769219,0.9797135014931003,0.0014625241208809578,0.7473883027633742,0.02026774108579071,,,,,,,3,"[0, 1, 2]",FD004,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,PC · 3 dead (mean-imputed),0.7095139835713485,0.03013283955569619,0.47319027291425586,0.07024910364524668,0.5245893282966224,0.01896045634055087,0.5108013223515367,0.017626793660342956,0.920791708785424,0.03511901287405445,0.8807885483319979,0.025898218492902733,0.8012071871347307,0.0923312275946475,0.6688171305624464,0.045854521903345005,,,,,,,3,"[0, 1, 2]",FD004,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,z-score (per channel) · 3 dead (imputed),0.7839349571576285,0.00534090761572087,0.5611991457833598,0.008503695200391155,0.5111531301207194,0.010519146658366592,0.5152621187644745,0.0077302650031560215,0.966783465890221,0.00796726517874788,0.9409578152390088,0.0012296087326354329,0.9476637854192284,0.00353609483993775,0.9067106323573874,0.0011620276804576747,,,,,,,3,"[0, 1, 2]",FD004,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,moving-average residual · 3 dead (imputed),0.7630205267475937,0.0062249928346339144,0.5518087078699057,0.014507271311686595,0.5048320685015696,0.008830223277170717,0.5030940379986909,0.0038602177215541476,0.9200048246223081,0.014881002705621092,0.8767463681447424,0.01206045870135476,0.9084837317679394,0.0050083172620368635,0.9376285213762046,0.006201270811656535,,,,,,,3,"[0, 1, 2]",FD004,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,diagonal Gaussian · 3 dead (imputed),0.758826794696651,0.009517193516351266,0.5607135051203699,0.012971221701324271,0.5141068603174297,0.012991680183514907,0.5153043147570752,0.021041331265161493,0.965618458411791,0.00787596236494932,0.9503606532481018,0.002307473392172323,0.9792195272795858,0.0008022619954413273,0.75118790781284,0.02169335386951043,,,,,,,3,"[0, 1, 2]",FD004,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD004,cmapss:FD004,ad,PC · structural-only score,0.7711384934924244,0.016203740751884133,0.6246674663517403,0.022447063996870135,0.613952197867545,0.025545118870518205,0.6191127174033406,0.04900750500465901,0.9522961314275733,0.008204634061662773,0.9224658515692568,0.008608899277736613,0.8735381255741211,0.03397287081208937,0.7001759624911706,0.01891646780544799,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,"RegionGraphPC [chain, K=8]",0.8494939133736396,0.006580615290404835,0.7523047628374622,0.013315442374367971,0.6246461080599531,0.010714082821061361,0.6948593930994847,0.012194329357828316,0.9876155705678541,0.004436200190450145,0.9825108675338968,0.006910210642004955,0.9964431124028863,0.0023798587126396607,0.84069929647784,0.012098117644034586,52.976113398869835,1.8190889648651556,17280.0,0.0,-94.57217152913411,20.734887711479484,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,z-score (per channel),0.8000032346940857,0.00336251259917072,0.6276591662497784,0.003598898236513544,0.5018823943652686,0.017455976817246033,0.5047553390814531,0.007544738496233108,0.9795297079922437,0.0013600102196157115,0.9565973570203576,0.008810366139725209,0.9519511618917681,0.0009831782184151576,0.9290034387096253,0.007626649537488212,0.1168653170267741,0.0012452854435985993,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,moving-average residual,0.7951636265385281,0.003587911317402298,0.6518500398465757,0.005377220151397447,0.49715393840757205,0.02727621294778366,0.5029921465535061,0.008931240817582353,0.9540228883233154,0.008683189517514886,0.9180462853538685,0.012365977988270825,0.9512502496969079,0.0008635718773071183,0.9712092426709029,0.0061417341451345505,0.7862168153127035,0.00674033721296249,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,diagonal Gaussian,0.7977645994739856,0.0029192192260427286,0.672123285190701,0.005084284292941834,0.49050636437425293,0.0053402458507983514,0.5183615428352862,0.012784825533427331,0.9878285236136245,0.0011551377040081175,0.9851166751726046,0.004182345865387398,0.9989329932946466,1.5888571351175147e-05,0.8447375191859484,0.005683620673080437,0.3703315258026123,0.008414073589003057,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,PCA reconstruction,0.7377104293816669,0.004418148893007252,0.4075578768449785,0.0023780022402122795,0.5184623601803322,0.025806183634719905,0.57170466863406,0.009798092029471272,0.9283313487233725,0.008278242445627066,0.9031086512869372,0.008277080645256464,0.854436061094478,0.0005177550697096258,0.6723653804341395,0.013602543139057087,0.4321285088857015,0.00855209092070457,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,1-NN distance,0.8248021347126162,0.002387062720461452,0.6765289317088355,0.004677140213560648,0.512085307210107,0.026580932184236232,0.5980428205685772,0.003178627282655112,0.9978035534913084,0.00024945260735769424,0.9981194260433034,0.00042252707091845895,0.9890612511560913,4.188590183771761e-05,0.882163851493793,0.007342888731780959,0.9049030145009359,0.006987544132056478,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,Mahalanobis,0.8610055172242257,0.005227742655016781,0.7489782170032838,0.006152885826749649,0.5480637768112535,0.02534404898827046,0.7116736180364045,0.029166512877875573,0.9981379189151588,0.00013868902863989222,0.9982435314079239,0.0006903001545078607,0.9934657082504471,9.097605141820825e-05,0.9363807905872505,0.00423702417733175,1.7267985343933105,0.009791381599791869,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,Isolation Forest,0.7139454699072297,0.006883767918450667,0.4704934885012278,0.014304645559921099,0.48592823465281293,0.006870899539036516,0.5343957085291727,0.02262767406853491,0.913129913825249,0.01751555323635128,0.9017520041236061,0.009669515807072069,0.9975144919505984,0.0011546787233618525,0.5240641470867593,0.008867484807846897,0.5885310967763265,0.016341249429183278,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,GMM (8 comp.),0.8863992694743303,0.005748910328560033,0.7827196388199686,0.008951558431789007,0.6225006419212549,0.02072774380807703,0.7867574063758099,0.030057212137204307,0.9979914372794765,0.00048654239791826357,0.9984545222632516,0.0007537484906748782,0.9942976859465257,0.000188255199501462,0.934671961528911,0.004006839204962086,5.043025811513265,0.6293419843245781,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,conv autoencoder,0.8326823776949196,0.005097322343222197,0.7175471930710856,0.002977217681031654,0.505614164360107,0.017516579540483232,0.6291725925437252,0.026904059367240094,0.9952496314268484,0.001737802994423495,0.9914718381139099,0.00038845772995678695,0.9978769987587043,0.000781419183077338,0.9035626662681269,0.005332463498561976,6.117489496866862,0.7333049341052947,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,Deep SVDD,0.7703094589232234,0.011888547192701507,0.6173173021498558,0.011351852922849221,0.4961178022852894,0.03182142054636732,0.5498537348083028,0.027633575628986235,0.962445756670273,0.006351457476023617,0.9596739463487599,0.012221132790203372,0.9871736430105859,0.0032215883337222214,0.7126146880959211,0.018932283884621485,0.8917551040649414,0.16954867345053873,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,PC · 3 dead (exact marginal),0.823504437659709,0.007943431909021106,0.7033186141620941,0.01752697632799277,0.5919977023534585,0.016917526212985007,0.6468213271630692,0.009092354580568911,0.9784146452632659,0.004800091354278439,0.9704257147514904,0.005431275967677002,0.9945649281937389,0.003765294140633968,0.7961092983886014,0.017667309428320756,,,,,,,3,"[0, 1, 2]",FD002,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,PC · 3 dead (mean-imputed),0.6416242088077913,0.013110240128268575,0.40563003977316564,0.01964798896254717,0.5261409687367282,0.018627793826336007,0.5165700715180169,0.020780484856462736,0.8442966237928003,0.004387751371428641,0.7986399953947524,0.011596489887456513,0.5261948638032093,0.04132833505379886,0.5959770383953836,0.03691160005149191,,,,,,,3,"[0, 1, 2]",FD002,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,z-score (per channel) · 3 dead (imputed),0.784529261390574,0.0018866122009549469,0.5857927202546299,0.001999179787733157,0.5014284147854614,0.018744131791682318,0.5041507794170941,0.006356532380171369,0.964283724929845,0.0041124293475842694,0.9306103204705316,0.0015840943076738717,0.9519631876888335,0.0009841651431949032,0.8847040769057806,0.010569463661081668,,,,,,,3,"[0, 1, 2]",FD002,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,moving-average residual · 3 dead (imputed),0.772250309002132,0.0038526858931928875,0.6041486137443313,0.004769752452164576,0.49557845562241654,0.024927003421361983,0.5056248042952253,0.010019068163218221,0.919623741914824,0.007139958112806015,0.8700139791285846,0.007551708010807084,0.9517893401544528,0.000866713446822667,0.9230953662029128,0.006877287297544547,,,,,,,3,"[0, 1, 2]",FD002,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,diagonal Gaussian · 3 dead (imputed),0.7855305384794692,0.0018276292446502513,0.6469401613147929,0.003915749187911151,0.4905179714580159,0.004732014078572201,0.5165528960181313,0.011321005682799175,0.9788888988910354,0.00441416068549306,0.9734695528102808,0.0037585869063533643,0.9982279467422014,2.8793431111701368e-05,0.7994581476704146,0.008463702098618539,,,,,,,3,"[0, 1, 2]",FD002,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD002,cmapss:FD002,ad,PC · structural-only score,0.8003040930982542,0.01547219454834167,0.6597099451257038,0.03688494374112323,0.661451609145911,0.009964890010847726,0.7235392725169518,0.017676628211126595,0.9609362750582279,0.006840020562036958,0.9321209994257603,0.014745612214323472,0.7692084167851484,0.05722040052681235,0.7387161061766991,0.029591184879238706,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD001,cmapss:FD001,ad,"RegionGraphPC [chain, K=8]",0.753182494749809,0.008560003611561569,0.5037958577681753,0.010165277790509786,0.5053931072021189,0.010468087793144868,0.5430142732781332,0.01751908286089225,0.95014546077955,0.007616091958134645,0.939140655941236,0.018233687487486848,0.999969399646579,1.6470691541608208e-05,0.728791805494145,0.029290477387387992,17.501518567403156,1.0736156520460387,15360.0,0.0,193.2324676513672,10.801708349972628,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_ad,subset-FD001,cmapss:FD001,ad,z-score (per channel),0.6901487778877634,0.003796869893701404,0.4055849891861169,0.01627082655805675,0.49135692198738806,0.02079389884534758,0.5091079478704826,0.02103283919169636,0.8105323995818519,0.017272622163241838,0.7061585753331272,0.005868651688379402,0.6677308057623731,0.001140881187655037,0.9225247880975663,0.013530815369558802,0.03334625562032064,0.0007842587481325592,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
