variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
chow_liu_leaf6,circuit,bank1:3,marginal_max,22,0.7704119571683522,1.0015060029982124,455073104,
chow_liu_leaf6,circuit,bank1:3,conditional_max,22,0.8231521415823915,1.0015060029982124,455073104,
chow_liu_leaf6,circuit,bank1:3,relational_max,22,0.7588953747769185,1.0015060029982124,455073104,
chow_liu_leaf6,gaussian_fitted,bank1:3,joint,22,0.8297841686496134,0.5492362289987796,2755200,
chow_liu_leaf6,gaussian_fitted,bank1:3,independent,22,0.7612609681737061,0.5492362289987796,2755200,
chow_liu_leaf6,gaussian_fitted,bank1:3,marginal_max,22,0.7721454863176681,0.5492362289987796,2755200,
chow_liu_leaf6,gaussian_fitted,bank1:3,conditional_max,22,0.8349894036287924,0.5492362289987796,2755200,
chow_liu_leaf6,gaussian_fitted,bank1:3,relational_max,22,0.8390234607376561,0.5492362289987796,2755200,
chow_liu_leaf6,circuit,bank2:6-10,joint,22,0.7903080383700178,0.944536466999125,423688752,
chow_liu_leaf6,circuit,bank2:6-10,independent,22,0.7259908536585366,0.944536466999125,423688752,
chow_liu_leaf6,circuit,bank2:6-10,marginal_max,22,0.7594205458060678,0.944536466999125,423688752,
chow_liu_leaf6,circuit,bank2:6-10,conditional_max,22,0.8104876189767996,0.944536466999125,423688752,
chow_liu_leaf6,circuit,bank2:6-10,relational_max,22,0.7398637343842951,0.944536466999125,423688752,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,joint,22,0.815743976799524,0.4650764289981453,2387840,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,independent,22,0.7594437834622249,0.4650764289981453,2387840,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,marginal_max,22,0.7597551680547293,0.4650764289981453,2387840,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,conditional_max,22,0.8222412254610351,0.4650764289981453,2387840,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,relational_max,22,0.8131971296847115,0.4650764289981453,2387840,
chow_liu_leaf6,circuit,single_sensor_0,joint,22,0.5439656454491374,0.1963158549988293,47076528,
chow_liu_leaf6,circuit,single_sensor_0,independent,22,0.5439656454491374,0.1963158549988293,47076528,
chow_liu_leaf6,circuit,single_sensor_0,marginal_max,22,0.5439656454491374,0.1963158549988293,47076528,
chow_liu_leaf6,circuit,single_sensor_0,conditional_max,22,0.5439656454491374,0.1963158549988293,47076528,
chow_liu_leaf6,circuit,single_sensor_0,relational_max,22,0.5,0.1963158549988293,47076528,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,joint,22,0.5468331722189174,0.0018784099993354175,26240,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,independent,22,0.5468331722189174,0.0018784099993354175,26240,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,marginal_max,22,0.5468331722189174,0.0018784099993354175,26240,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,conditional_max,22,0.5468331722189174,0.0018784099993354175,26240,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,relational_max,22,0.5,0.0018784099993354175,26240,
chow_liu_leaf6,circuit,full,joint,25,0.817097828426147,0.9689450609985215,662946594,
chow_liu_leaf6,circuit,full,independent,25,0.780768133567557,0.9689450609985215,662946594,
