experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,trials_mean,trials_std,trial_alpha_mean,trial_alpha_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_power_q05_mean,trial_power_q05_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,trajectory_n_mean,trajectory_n_std,trajectory_auroc_mean,trajectory_auroc_std,trajectory_fpr_mean,trajectory_fpr_std,trajectory_power_mean,trajectory_power_std,n_fits_mean,n_fits_std
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | knn_refit,,,,,,,,,,,,,,,,,,,,,0.004493638666948148,0.0006556151109810943,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.017094472001190297,0.005603365205068584,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,11.194581667582193,0.23386068486619244,8.668375333150228,0.7658087751984768,0.029726124423072948,0.019763614058724666,0.47302907303308217,0.0043561138271150015,0.8160245427851199,0.004066539200168775,0.8563171461755815,0.0083681409731907,0.5123473803049111,0.027949883125381207,0.6727712070572163,0.02234391744030864,0.9962462195167873,0.004496206742514103,0.9960213599114894,0.004825571455147228,0.9163044253145722,0.021257552270084256,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.029726124423072948,0.01976361405872467,0.029726124423072948,0.019763614058724666,0.029726124423072948,0.019763614058724666,0.0,0.0,0.47302907303308234,0.004356113827114938,0.47302907303308217,0.0043561138271150015,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | knn_impute,,,,,,,,,,,,,,,,,,,,,0.008211708334177578,0.004856349056565379,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.015049930332073322,0.0033109169770934818,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,11.194581667582193,0.23386068486619244,8.668375333150228,0.7658087751984768,0.029726124423072948,0.019763614058724666,0.47302907303308217,0.0043561138271150015,0.8160245427851199,0.004066539200168775,0.8563171461755815,0.0083681409731907,0.5123473803049111,0.027949883125381207,0.6727712070572163,0.02234391744030864,0.9962462195167873,0.004496206742514103,0.9960213599114894,0.004825571455147228,0.9163044253145722,0.021257552270084256,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.029726124423072948,0.01976361405872467,0.029726124423072948,0.019763614058724666,0.029726124423072948,0.019763614058724666,0.0,0.0,0.47302907303308234,0.004356113827114938,0.47302907303308217,0.0043561138271150015,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | mahalanobis_refit,,,,,,,,,,,,,,,,,,,,,0.009824694335596481,0.005457185418983395,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.06461373599692403,0.019779960639841186,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,374.83551025390625,15.288609263004789,2094.031941731771,434.7306756361045,0.05014042253515424,0.008626721805529855,0.6414592118600448,0.017044395683979092,0.8380895022745495,0.009446560042557827,0.883642251554682,0.006327463491251587,0.5170492406036118,0.016596626904742,0.7369831092426876,0.0300290313662794,0.9994964849373683,0.0006574086008404641,0.999872735369712,0.00011382698753636023,0.9529112252849926,0.020294422640658418,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.050140422535154223,0.008626721805529848,0.05014042253515424,0.008626721805529855,0.05014042253515424,0.008626721805529855,0.0,0.0,0.6414592118600448,0.01704439568397906,0.6414592118600448,0.017044395683979092,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.26666666666666666,0.11547005383792516,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | mahalanobis_impute,,,,,,,,,,,,,,,,,,,,,0.008560180331793768,0.0035600106404119255,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.13478091666668965,0.030067434676309894,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,374.83551025390625,15.288609263004789,2094.031941731771,434.7306756361045,0.05014042253515424,0.008626721805529855,0.6414592118600448,0.017044395683979092,0.8380895022745495,0.009446560042557827,0.883642251554682,0.006327463491251587,0.5170492406036118,0.016596626904742,0.7369831092426876,0.0300290313662794,0.9994964849373683,0.0006574086008404641,0.999872735369712,0.00011382698753636023,0.9529112252849926,0.020294422640658418,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.050140422535154223,0.008626721805529848,0.05014042253515424,0.008626721805529855,0.05014042253515424,0.008626721805529855,0.0,0.0,0.6414592118600448,0.01704439568397906,0.6414592118600448,0.017044395683979092,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.26666666666666666,0.11547005383792516,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | gmm_refit,,,,,,,,,,,,,,,,,,,,,0.4409738470009567,0.1823854843041906,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.45041782000043895,0.18246222973461637,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,311.7388000488281,41.79238817630386,1920.2476654052734,448.98316329827446,0.11520212138257578,0.1251647031865476,0.6279453601438121,0.1562548023960104,0.8322574769032413,0.014698528834016629,0.8767453661306757,0.011906886267356382,0.5205496171540962,0.01385021995376805,0.7188042101229235,0.04150525180843601,0.9992405449670169,0.000724544874648123,0.9989872031848389,0.0010436296563454104,0.9381609086540305,0.0039933066487887305,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.11520212138257578,0.1251647031865476,0.11520212138257578,0.1251647031865476,0.11520212138257578,0.1251647031865476,0.3333333333333333,0.5773502691896258,0.6279453601438121,0.15625480239601028,0.6279453601438121,0.1562548023960104,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.5333333333333333,0.4509249752822895,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | gmm_impute,,,,,,,,,,,,,,,,,,,,,0.5019667363352104,0.1632176908236736,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.009717319335322827,0.0002709159301277242,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,311.7388000488281,41.79238817630386,1920.2476654052734,448.98316329827446,0.11520212138257578,0.1251647031865476,0.6279453601438121,0.1562548023960104,0.8322574769032413,0.014698528834016629,0.8767453661306757,0.011906886267356382,0.5205496171540962,0.01385021995376805,0.7188042101229235,0.04150525180843601,0.9992405449670169,0.000724544874648123,0.9989872031848389,0.0010436296563454104,0.9381609086540305,0.0039933066487887305,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.11520212138257578,0.1251647031865476,0.11520212138257578,0.1251647031865476,0.11520212138257578,0.1251647031865476,0.3333333333333333,0.5773502691896258,0.6279453601438121,0.15625480239601028,0.6279453601438121,0.1562548023960104,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.5333333333333333,0.4509249752822895,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | pca_refit,,,,,,,,,,,,,,,,,,,,,0.021671388664496288,0.0053461168650333684,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.025099597332882695,0.005368141346579013,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,226.9036407470703,10.599217526042471,526.6474863688151,21.89052189084833,0.026018686017641204,0.016814619681080115,0.38463103194263387,0.021999544949020577,0.7851959273261314,0.009199377495534455,0.8275594089480158,0.014710618814010645,0.515945496467824,0.0028993999955776494,0.6399766261013826,0.04284053627893236,0.9837372148578574,0.008378825588265994,0.9727977863003837,0.013328560935034277,0.8258401942553858,0.014084707701836155,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.026018686017641204,0.016814619681080115,0.026018686017641204,0.016814619681080115,0.026018686017641204,0.016814619681080115,0.0,0.0,0.38463103194263387,0.021999544949020636,0.38463103194263387,0.021999544949020577,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | pca_impute,,,,,,,,,,,,,,,,,,,,,0.02737912500015227,0.014160615979838247,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.0027949723347167796,0.0009991267484782587,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,226.9036407470703,10.599217526042471,526.6474863688151,21.89052189084833,0.026018686017641204,0.016814619681080115,0.38463103194263387,0.021999544949020577,0.7851959273261314,0.009199377495534455,0.8275594089480158,0.014710618814010645,0.515945496467824,0.0028993999955776494,0.6399766261013826,0.04284053627893236,0.9837372148578574,0.008378825588265994,0.9727977863003837,0.013328560935034277,0.8258401942553858,0.014084707701836155,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.026018686017641204,0.016814619681080115,0.026018686017641204,0.016814619681080115,0.026018686017641204,0.016814619681080115,0.0,0.0,0.38463103194263387,0.021999544949020636,0.38463103194263387,0.021999544949020577,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | diag_gaussian_refit,,,,,,,,,,,,,,,,,,,,,0.005276749667245895,0.0013433212084614033,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.00696754166710889,0.0016758083028938803,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,412.25373136721345,56.72478215356403,549.0751385011195,30.556509110031747,0.06460100764052479,0.03410768541384531,0.28118338028933315,0.06263415123486257,0.6919838024754305,0.015102311063025828,0.7186098306272105,0.0219720640238706,0.516087046953837,0.01720799240112279,0.5080949802691864,0.010011987961971756,0.8902230279406229,0.028885554875682232,0.8910384749649755,0.00551390052482335,0.6609466266076659,0.03708142356020091,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.0646010076405248,0.03410768541384531,0.06460100764052479,0.03410768541384531,0.06460100764052479,0.03410768541384531,0.3333333333333333,0.5773502691896258,0.28118338028933315,0.06263415123486256,0.28118338028933315,0.06263415123486257,0.0,0.0,10.0,0.0,20.0,0.0,0.9733333333333333,0.028867513459481315,0.2333333333333333,0.05773502691896256,0.9666666666666667,0.05773502691896257,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,detector | full | diag_gaussian_impute,,,,,,,,,,,,,,,,,,,,,0.004082041666454946,0.0009217217343734666,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,0.0017750836656584095,0.0006470382670986177,,,,,15.0,0.0,15.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,412.2537313672131,56.72478215356385,549.0751385011192,30.55650911003171,0.06460100764052479,0.03410768541384531,0.28118338028933315,0.06263415123486257,0.6919838024754305,0.015102311063025828,0.7186098306272105,0.0219720640238706,0.516087046953837,0.01720799240112279,0.5080949802691864,0.010011987961971756,0.8902230279406229,0.028885554875682232,0.8910384749649755,0.00551390052482335,0.6609466266076659,0.03708142356020091,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.0646010076405248,0.03410768541384531,0.06460100764052479,0.03410768541384531,0.06460100764052479,0.03410768541384531,0.3333333333333333,0.5773502691896258,0.28118338028933315,0.06263415123486256,0.28118338028933315,0.06263415123486257,0.0,0.0,10.0,0.0,20.0,0.0,0.9733333333333333,0.028867513459481315,0.2333333333333333,0.05773502691896256,0.9666666666666667,0.05773502691896257,1.0,0.0
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,query random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,2.765655517578125e-05,9.196902047150569e-06,1.0626326943359647,0.4052943530561121,0.2542699166685149,0.1115940624946834,871.3333333333334,59.87765303795175,14.0,0.0,14.0,0.0,14.0,0.0,6.0,0.0,50324.0,0.0,240.0,0.0,2.0,0.0,1.0615996666666667,0.4048200556905912,21924489.333333332,1506641.505740942,209120.0,14370.636729108423,13070.0,898.1647955692764,245760.0,0.0,8.932396094004313,1.653929904339859,8.975218296051025,1.5978435100652852,3.1797025203704834,0.37387838961068776,3.008881092071533,2.1127287509055006,13.167022387186686,1.5437672402981697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,joint | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,43.134867350260414,11.489087391512989,1557.2292887369792,539.7944101697043,0.06771857015639446,0.00937987426789257,0.5543735899532384,0.011899533771671869,0.7915952767769859,0.00475854538412653,0.8426572760954191,0.00106763017259424,0.5155604356651563,0.00306851188615337,0.5606216537385649,0.013913863808746797,0.996482226108475,0.00088999836420346,0.9895945732079761,0.0030533200989842552,0.9053611301945871,0.005799680330827122,0.7177753345503874,0.011358817966629827,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,185.33333333333334,18.823743871327334,0.6736219086005327,0.012779779698425385,0.5295419046357862,0.002616828608941387,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.06771857015639447,0.00937987426789256,0.06771857015639446,0.00937987426789257,0.06771857015639446,0.00937987426789257,0.0,0.0,0.5543735899532384,0.011899533771671869,0.5543735899532384,0.011899533771671869,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3,0.0,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,independent | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,54.77037811279297,12.071329390631023,1552.5308837890625,541.8567203065345,0.06288596961203693,0.013445618133159318,0.5353397860879842,0.01317384954933221,0.7770050454365052,0.0030846478660386525,0.8325322558008018,0.002014387503116375,0.5157781888322169,0.002820761126811516,0.49614036774319614,0.01906796201532731,0.9939298288648142,0.001608080690503674,0.9835870821602875,0.00322597939325507,0.9036546876096242,0.010372956868123758,0.6816346048456321,0.008340685939430485,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,193.66666666666666,20.305992547357377,0.6351592700601639,0.005737032447309796,0.5090896610542198,0.0067758758285396915,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.06288596961203693,0.013445618133159311,0.06288596961203693,0.013445618133159318,0.06288596961203693,0.013445618133159318,0.0,0.0,0.535339786087984,0.013173849549332218,0.5353397860879842,0.01317384954933221,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3,0.0,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,marginal_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,27.51847775777181,1.5901305398810603,1166.6983235677083,594.7220529131782,0.08072366100481386,0.06779487843530893,0.6033116635139935,0.029720312563001478,0.788230004826187,0.006242023976626067,0.8501263906981139,0.004663020466666001,0.5150031369118184,0.0020730615694225085,0.4925116063683605,0.008808688692684972,0.9977275401845511,0.0023041667343512945,0.9952187501381391,0.0038215363854407127,0.9474784777176272,0.025007459615157275,0.6816346048456321,0.008340685939430485,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,164.33333333333334,19.604421270043485,0.6351592700601639,0.005737032447309796,0.5757876317207926,0.012420421587855921,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.08072366100481385,0.06779487843530892,0.08072366100481386,0.06779487843530893,0.08072366100481386,0.06779487843530893,0.3333333333333333,0.5773502691896258,0.6033116635139933,0.02972031256300167,0.6033116635139935,0.029720312563001478,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.46666666666666673,0.2886751345948129,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,conditional_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,26.685619354248047,1.9582780279956784,1166.4553833007812,594.6292941152699,0.09213070898092723,0.08003693117865168,0.6330033251894337,0.0451600261658916,0.8105400651793278,0.013859974767896507,0.8650458970639332,0.009019249208392702,0.5152897270174919,0.007789866892990455,0.5978390571309077,0.022889647135634378,0.9998262421036422,0.00016391324941908246,0.999432981463106,0.0003861832281267915,0.9503718449538529,0.02929957761386952,0.7177753345503874,0.011358817966629827,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,152.33333333333334,26.501572280401277,0.6736219086005327,0.012779779698425385,0.5974464359403936,0.01651471157809169,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.09213070898092723,0.08003693117865168,0.09213070898092723,0.08003693117865168,0.09213070898092723,0.08003693117865168,0.3333333333333333,0.5773502691896258,0.6330033251894337,0.04516002616589159,0.6330033251894337,0.0451600261658916,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.5,0.36055512754639896,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,relational_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,1.4197492599487305,0.587731182200228,12.934547424316406,1.8278271294602373,0.20852371875320178,0.1790883702809627,0.5238551058119744,0.1273978378530749,0.7078297605591302,0.012269717474237796,0.7676586476334468,0.01992306900092077,0.4990102813767076,0.014015953989894277,0.7572800014896637,0.024669689264553492,0.9094816841595538,0.03361707889821704,0.8643574917188754,0.02531315401120229,0.523911598610177,0.037902035881662376,0.49798092425029683,0.023426636650981027,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,202.66666666666666,69.51498639382254,0.4945987509920662,0.03421194946643917,0.39282725335141105,0.026933662475918316,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.20852371875320178,0.1790883702809627,0.20852371875320178,0.1790883702809627,0.20852371875320178,0.1790883702809627,0.6666666666666666,0.5773502691896258,0.5238551058119743,0.1273978378530749,0.5238551058119744,0.1273978378530749,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.9333333333333332,0.05773502691896257,1.0,0.0,,
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,query random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,0.0,0.0,0.9718889580011213,0.17277216647986537,0.012080610998964403,0.006058238699877716,871.3333333333334,59.87765303795175,14.0,0.0,14.0,0.0,14.0,0.0,58.0,0.0,8400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3659600.0,251486.1427593974,0.0,0.0,13070.0,898.1647955692764,17814720.0,0.0,13.93954779813815,2.3066959453754383,13.94397517917457,2.3077279484655486,5.925116209400573,0.5478160099897461,5.136084030252632,1.7798659940411954,24.852107458446255,2.8849857131511616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_detection,blocked_conv_leaf6,cmapss:FD001,diagnosis,joint | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",blocked_conv_leaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,179.04599288261105,12.519363620322022,976.1827615434164,196.4655613054992,0.05952639842418985,0.023590607471778022,0.6346216164446027,0.02446152037946236,0.8319389345867805,0.007244413544243148,0.8793039053169371,0.003866342812833476,0.5139846215583886,0.011246454967578945,0.7299774899861452,0.027429682493938703,0.998783358736952,0.0017233615242898458,0.9995949059422463,0.00028021603661354056,0.9325436550447398,0.012165310261237648,0.7540573688446214,0.005915839581645523,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,152.0,22.60530911091463,0.7275408747231523,0.010601342047813161,0.6054679947985954,0.023572458233002823,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.05952639842418985,0.023590607471778022,0.05952639842418985,0.023590607471778022,0.05952639842418985,0.023590607471778022,0.0,0.0,0.6346216164446027,0.024461520379462295,0.6346216164446027,0.02446152037946236,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.26666666666666666,0.2886751345948129,1.0,0.0,,
