variant,method_name,mask,score,auroc_mean,auroc_std,ap_mean,ap_std,fpr_mean,fpr_std,power_mean,power_std,score_range_mean,score_range_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
matched,gaussian_fitted,random3:5-8-14,conditional_max,0.8156612714256076,0.011262581285024817,0.8644434766407049,0.01121245565796139,0.02596539227394604,0.021547278088290628,0.5271357488034218,0.02316827779117923,465.987611407003,40.11786497888866,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,independent,0.7622638764419692,0.02297087625108766,0.8146980878470855,0.020021805088961665,0.04846867554922726,0.022170591593521104,0.4534941621887368,0.0720050499459607,386.4726015265912,39.692332611541616,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,joint,0.8152548819965623,0.013947723007334503,0.863728967972901,0.010438093915147897,0.029927433845495927,0.014785507225543903,0.5508008437906107,0.01962523906834996,795.4958108183906,55.89769822427052,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,marginal_max,0.7601722959386605,0.02235731226226438,0.8048728612915609,0.03134413459288383,0.02423759776425456,0.022527446782545688,0.305377525023964,0.03186306751331695,238.57289870604222,12.42232973260838,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,relational_max,0.8035625426835468,0.005262350770167079,0.8613210883638548,0.0034987190533532007,0.09213589256694014,0.06030975281363698,0.6310918778471758,0.03994998507133083,432.3461365644893,66.7920289203488,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,conditional_max,0.7747710768921223,0.017621873691149727,0.8392386616274461,0.01105986645776799,0.11588931100017696,0.09585911993973549,0.5893126200475999,0.049396560255679005,308.41199488183946,27.31040842175049,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,independent,0.7359046375333756,0.014967731444434397,0.7998511682217604,0.009945277954085544,0.13951038600302187,0.11364826835624309,0.5179785796407369,0.06734874472395343,295.6793137891031,27.01789633852677,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,joint,0.7786813993970556,0.008356943726656246,0.8405154241905916,0.004282464864579908,0.09536336330498964,0.04983643990164068,0.577387091979899,0.04532332383852123,530.2900461915051,66.63461682111459,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,marginal_max,0.735639334019671,0.022416851095641514,0.8047122968949602,0.013428774195633902,0.07288729385627617,0.06704068264728354,0.4849069364075238,0.04927044912771917,198.68899659264548,17.1760037879,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random7:3-4-8-10-11-12-14,relational_max,0.7608082072719623,0.011798200308433518,0.8268492278834674,0.00650583536938478,0.15879203007451811,0.08072727630712517,0.5915628228351543,0.03705746424500367,311.47652650049713,43.78644431981782,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,single_sensor_0,conditional_max,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,36.27577244576482,2.437451285841679,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,single_sensor_0,independent,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,36.27577244576482,2.437451285841679,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,single_sensor_0,joint,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,36.27577244576482,2.437451285841679,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,single_sensor_0,marginal_max,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,36.27577244576482,2.437451285841679,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,single_sensor_0,relational_max,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,conditional_max,0.7679786836202817,0.0178708229010788,0.8324957188831985,0.01317591071888396,0.026501974419812963,0.007542604425325012,0.5092215995169546,0.00939268181728064,599.6250947291023,51.96484426904291,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,independent,0.7084011137493219,0.015811356255870143,0.7609776656352668,0.01918398402245232,0.03711986192222758,0.015329856910389307,0.30936277124227474,0.07689524417811226,428.48809547366074,37.62828241553832,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,joint,0.754189035636589,0.010777038061988323,0.807841905043443,0.008591386563068034,0.044602084854493095,0.021199674856613088,0.4159725723505092,0.04730315659311419,944.4762365833873,56.47433581356102,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,marginal_max,0.7259686865316067,0.018123498422304218,0.7934511037385811,0.017010808025983867,0.029846764288170125,0.01656365274770624,0.41559514249394475,0.022491973611432854,268.60929738401273,7.117400691900382,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank0:0-1-2-4-5-7-8,relational_max,0.7665856516160153,0.015128375009214459,0.8277691497115939,0.01259534719752316,0.03252781216628134,0.010095390478947776,0.49185751779934095,0.05271393230215607,558.126349492567,81.12748704014714,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
