variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
conditional,circuit,single_sensor_0,relational_max,13,0.5,0.0068020409999007825,180000,
conditional,circuit,full,joint,12,0.6077,0.007062583999868366,180000,
conditional,circuit,full,independent,12,0.527,0.007062583999868366,180000,
conditional,circuit,full,marginal_max,12,0.5744625,0.007062583999868366,180000,
conditional,circuit,full,conditional_max,12,0.6532,0.007062583999868366,180000,
conditional,circuit,full,relational_max,12,0.7414375,0.007062583999868366,180000,
conditional,circuit,random1:0,joint,12,0.5,0.01476600000023609,180000,
conditional,circuit,random1:0,independent,12,0.5,0.01476600000023609,180000,
conditional,circuit,random1:0,marginal_max,12,0.5,0.01476600000023609,180000,
conditional,circuit,random1:0,conditional_max,12,0.5,0.01476600000023609,180000,
conditional,circuit,random1:0,relational_max,12,0.5,0.01476600000023609,180000,
conditional,circuit,random2:1-2,joint,12,0.611025,0.007889500000601402,180000,
conditional,circuit,random2:1-2,independent,12,0.53215,0.007889500000601402,180000,
conditional,circuit,random2:1-2,marginal_max,12,0.579175,0.007889500000601402,180000,
conditional,circuit,random2:1-2,conditional_max,12,0.670275,0.007889500000601402,180000,
conditional,circuit,random2:1-2,relational_max,12,0.7344,0.007889500000601402,180000,
conditional,circuit,random3:1-2-3,joint,12,0.4925,0.006845416999567533,180000,
conditional,circuit,random3:1-2-3,independent,12,0.4925,0.006845416999567533,180000,
conditional,circuit,random3:1-2-3,marginal_max,12,0.4925,0.006845416999567533,180000,
conditional,circuit,random3:1-2-3,conditional_max,12,0.4925,0.006845416999567533,180000,
conditional,circuit,random3:1-2-3,relational_max,12,0.5,0.006845416999567533,180000,
conditional,circuit,bank0:0-1,joint,12,0.5,0.006913584000358242,180000,
conditional,circuit,bank0:0-1,independent,12,0.5,0.006913584000358242,180000,
conditional,circuit,bank0:0-1,marginal_max,12,0.5,0.006913584000358242,180000,
conditional,circuit,bank0:0-1,conditional_max,12,0.5,0.006913584000358242,180000,
conditional,circuit,bank0:0-1,relational_max,12,0.5,0.006913584000358242,180000,
