variant,method_name,mask,score,loc_ap_n_mean,loc_ap_n_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac,loc_ap_mean,loc_ap_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std
unblocked,circuit,single_sensor_0,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,single_sensor_0,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
unblocked,known_law_oracle,bank0:0-1,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,bank0:0-1,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,bank0:0-1,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,bank0:0-1,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,bank0:0-1,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,full,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,full,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,full,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,full,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,full,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random1:0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random1:0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random1:0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random1:0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random1:0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random2:1-2,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random2:1-2,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random2:1-2,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random2:1-2,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random2:1-2,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random3:1-2-3,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random3:1-2-3,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random3:1-2-3,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random3:1-2-3,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,random3:1-2-3,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,single_sensor_0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,single_sensor_0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,single_sensor_0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,single_sensor_0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,known_law_oracle,single_sensor_0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,circuit,bank0:0-1,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,bank0:0-1,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,bank0:0-1,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,bank0:0-1,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,bank0:0-1,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,full,conditional_max,200.0,0.0,0.11,0.0458257569495584,0.3333333333333333,0.5773502691896258,167.66666666666666,14.047538337136986,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.6479166666666666,0.013661330258962462,0.4590954773869347,0.020061268241879406
uniform_wide,circuit,full,independent,200.0,0.0,0.0033333333333333335,0.005773502691896258,0.0,0.0,194.66666666666666,5.131601439446884,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5522222222222222,0.012571554457642919,0.33666666666666667,0.020816659994661313
uniform_wide,circuit,full,joint,200.0,0.0,0.03333333333333333,0.03175426480542942,0.3333333333333333,0.5773502691896258,185.0,16.46207763315433,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.6479166666666666,0.013661330258962462,0.4590954773869347,0.020061268241879406
uniform_wide,circuit,full,marginal_max,200.0,0.0,0.021666666666666667,0.015275252316519468,0.0,0.0,187.33333333333334,9.504384952922168,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5522222222222222,0.012571554457642919,0.33666666666666667,0.020816659994661313
uniform_wide,circuit,full,relational_max,200.0,0.0,0.26666666666666666,0.045368858629387325,0.3333333333333333,0.5773502691896258,133.33333333333334,13.613718571108091,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7136111111111111,0.010803913042830168,0.5292211055276382,0.017752087559264704
uniform_wide,circuit,random1:0,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random1:0,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random1:0,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random1:0,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random1:0,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random2:1-2,conditional_max,200.0,0.0,0.10166666666666667,0.02362907813126304,0.0,0.0,155.66666666666666,8.962886439832502,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7450000000000001,0.010897247358851643,0.49,0.021794494717703387
uniform_wide,circuit,random2:1-2,independent,200.0,0.0,0.021666666666666667,0.010408329997330663,0.0,0.0,191.66666666666666,4.041451884327381,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7450000000000001,0.010897247358851643,0.49,0.021794494717703387
uniform_wide,circuit,random2:1-2,joint,200.0,0.0,0.051666666666666666,0.012583057392117916,0.0,0.0,179.0,8.18535277187245,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7450000000000001,0.010897247358851643,0.49,0.021794494717703387
uniform_wide,circuit,random2:1-2,marginal_max,200.0,0.0,0.03333333333333333,0.012583057392117916,0.0,0.0,184.0,8.54400374531753,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7450000000000001,0.010897247358851643,0.49,0.021794494717703387
uniform_wide,circuit,random2:1-2,relational_max,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.605,0.01887458608817692,,
uniform_wide,circuit,random3:1-2-3,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random3:1-2-3,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random3:1-2-3,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random3:1-2-3,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,random3:1-2-3,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,single_sensor_0,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,single_sensor_0,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,single_sensor_0,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,single_sensor_0,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
uniform_wide,circuit,single_sensor_0,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
uniform_wide,known_law_oracle,bank0:0-1,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,bank0:0-1,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,bank0:0-1,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,bank0:0-1,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,bank0:0-1,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,full,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,full,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,full,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,full,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,full,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random1:0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random1:0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random1:0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random1:0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random1:0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random2:1-2,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random2:1-2,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random2:1-2,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random2:1-2,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random2:1-2,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random3:1-2-3,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random3:1-2-3,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random3:1-2-3,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random3:1-2-3,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,random3:1-2-3,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,single_sensor_0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,single_sensor_0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,single_sensor_0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,single_sensor_0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
uniform_wide,known_law_oracle,single_sensor_0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,circuit,bank0:0-1,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,bank0:0-1,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,bank0:0-1,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,bank0:0-1,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,bank0:0-1,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.3333333333333333,0.0,0.0,0.0,,,,
within_capacity,circuit,full,conditional_max,200.0,0.0,0.04833333333333333,0.005773502691896259,0.0,0.0,182.66666666666666,7.094598884597588,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5970833333333333,0.0429934588047997,0.3833333333333333,0.05619905100029121
within_capacity,circuit,full,independent,200.0,0.0,0.005,0.008660254037844387,0.0,0.0,190.66666666666666,10.214368964029708,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5409722222222222,0.0024056261216234324,0.31666666666666665,0.012583057392117928
within_capacity,circuit,full,joint,200.0,0.0,0.015,0.01,0.0,0.0,189.33333333333334,8.621678104251709,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5970833333333333,0.0429934588047997,0.3833333333333333,0.05619905100029121
within_capacity,circuit,full,marginal_max,200.0,0.0,0.021666666666666667,0.01755942292142123,0.0,0.0,186.66666666666666,11.67618659209133,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5409722222222222,0.0024056261216234324,0.31666666666666665,0.012583057392117928
within_capacity,circuit,full,relational_max,200.0,0.0,0.09499999999999999,0.12379418403139947,102.66666666666667,100.10660983837847,68.33333333333333,69.00966115938647,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.6538888888888889,0.06518714156891622,0.45054347826086955,0.17600810096926017
within_capacity,circuit,random1:0,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random1:0,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random1:0,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random1:0,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random1:0,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random2:1-2,conditional_max,200.0,0.0,0.043333333333333335,0.005773502691896258,0.0,0.0,181.0,2.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7391666666666667,0.008036375634160814,0.47833333333333333,0.016072751268321573
within_capacity,circuit,random2:1-2,independent,200.0,0.0,0.025000000000000005,0.015,0.0,0.0,190.0,6.244997998398398,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7391666666666667,0.008036375634160814,0.47833333333333333,0.016072751268321573
within_capacity,circuit,random2:1-2,joint,200.0,0.0,0.03,0.008660254037844387,0.0,0.0,188.33333333333334,3.5118845842842465,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7391666666666667,0.008036375634160814,0.47833333333333333,0.016072751268321573
within_capacity,circuit,random2:1-2,marginal_max,200.0,0.0,0.03833333333333334,0.012583057392117916,0.0,0.0,184.0,5.5677643628300215,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7391666666666667,0.008036375634160814,0.47833333333333333,0.016072751268321573
within_capacity,circuit,random2:1-2,relational_max,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.6666666666666666,0.0,0.0,0.0,0.6291666666666667,0.04389855730355309,,
within_capacity,circuit,random3:1-2-3,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random3:1-2-3,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random3:1-2-3,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random3:1-2-3,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,random3:1-2-3,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
within_capacity,circuit,single_sensor_0,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,single_sensor_0,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,single_sensor_0,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,single_sensor_0,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
within_capacity,circuit,single_sensor_0,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
within_capacity,known_law_oracle,bank0:0-1,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,bank0:0-1,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,bank0:0-1,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,bank0:0-1,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,bank0:0-1,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,full,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,full,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,full,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,full,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,full,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random1:0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random1:0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random1:0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random1:0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random1:0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random2:1-2,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random2:1-2,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random2:1-2,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random2:1-2,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random2:1-2,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random3:1-2-3,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random3:1-2-3,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random3:1-2-3,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random3:1-2-3,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,random3:1-2-3,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,single_sensor_0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,single_sensor_0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,single_sensor_0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,single_sensor_0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
within_capacity,known_law_oracle,single_sensor_0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
