variant,method_name,mask,score,auroc_mean,auroc_std,ap_mean,ap_std,fpr_mean,fpr_std,power_mean,power_std,score_range_mean,score_range_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
conditional,circuit,full,independent,0.5243666666666666,0.002588717507441365,0.4970881330351837,0.0016789176891959408,0.049999999999999996,0.03905124837953327,0.03,0.026457513110645904,45.35337702433268,13.060794912634373,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,full,joint,0.5991083333333335,0.008465456770507605,0.5589069168901446,0.00610045613906481,0.051666666666666666,0.04193248541803042,0.06666666666666667,0.05686240703077327,43.44668197631836,13.894463411277975,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,full,marginal_max,0.565975,0.007386675080846571,0.5432842008747863,0.0010205714253250487,0.04,0.02645751311064591,0.04833333333333334,0.041633319989322654,16.28182379404704,2.4319396819682653,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,full,relational_max,0.7179500000000001,0.022479056224628268,0.7466774830686832,0.011218015384643017,0.07500000000000001,0.056789083458002744,0.32833333333333337,0.06251666444503687,7.36329968770345,0.747288339457979,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random1:0,conditional_max,0.5,0.0,0.5,0.0,0.04833333333333333,0.038188130791298666,0.04833333333333333,0.038188130791298666,13.894229729970297,5.714646130085058,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random1:0,independent,0.5,0.0,0.5,0.0,0.045000000000000005,0.035,0.045000000000000005,0.035,35.34588750203451,13.397745056030491,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random1:0,joint,0.5,0.0,0.5,0.0,0.05666666666666667,0.05575242894559243,0.05666666666666667,0.05575242894559243,34.097391764322914,13.836633273612383,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random1:0,marginal_max,0.5,0.0,0.5,0.0,0.04666666666666667,0.02753785273643051,0.04666666666666667,0.02753785273643051,14.44231128692627,5.304904594837995,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random1:0,relational_max,0.5,0.0,0.5,0.0,0.06666666666666667,0.024664414311581236,0.06666666666666667,0.024664414311581236,3.838251749674479,0.4588552925190345,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
conditional,circuit,random2:1-2,conditional_max,0.6471916666666666,0.021440445618814273,0.6478517238691547,0.02735935218568662,0.06166666666666667,0.002886751345948131,0.19499999999999998,0.022912878474779203,13.974860509236654,2.185267603902032,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
