experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,restarts_run_mean,restarts_run_std,selected_restart_mean,selected_restart_std,restarts_abandoned_mean,restarts_abandoned_std,selected_optimizer_steps_mean,selected_optimizer_steps_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,min_epochs_mean,min_epochs_std,patience_mean,patience_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,trials_mean,trials_std,trial_alpha_mean,trial_alpha_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_power_q05_mean,trial_power_q05_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,n_fits_mean,n_fits_std
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | gmm_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2784336150001763,0.5121820679143705,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,0.04295888819997344,0.011437283755959456,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,411.6885131835937,105.11448969185298,1567.1196715831757,287.97031264581966,0.05178179462547531,0.06869716243890442,0.3359574397080022,0.1042336437745592,0.7070834795798423,0.016593748720562903,0.7637649864737848,0.016344578745979974,0.48702878238814895,0.022568123965135346,0.5769299531875831,0.021186020059421003,0.8996226648467222,0.030719961267237354,0.8909153708510633,0.031598921385014925,0.7144341868443362,0.021891637344415342,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.05178179462547531,0.06869716243890442,0.05178179462547531,0.06869716243890442,0.05178179462547531,0.06869716243890442,0.2,0.447213595499958,0.3359574397080022,0.10423364377455922,0.3359574397080022,0.1042336437745592,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | knn_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04650111099981587,0.00878215532306264,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,0.04517361259986501,0.020774108560894882,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,9.688090419769287,1.3751377504547848,8.417071342468262,0.5790395122692845,0.06015943372817191,0.1118275694354247,0.22231225369247887,0.22547202306804995,0.7250422868809445,0.013771911643622107,0.7584597352074596,0.015752833604618665,0.4697285648543169,0.02558712089872457,0.6039978949819195,0.04358034064067752,0.9164066460213546,0.021966525393394803,0.9109178522296519,0.020028171866688142,0.7552968119995817,0.052175698666589804,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.060159433728171896,0.11182756943542464,0.06015943372817191,0.1118275694354247,0.06015943372817191,0.1118275694354247,0.2,0.447213595499958,0.22231225369247887,0.22547202306804998,0.22231225369247887,0.22547202306804995,0.0,0.0,15.0,0.0,5.0,0.0
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | knn_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008845197800110328,0.0017668790369333959,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,0.00893220019988803,0.005532176191758601,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,12.655075645446777,1.4165011056910024,8.146652889251708,0.5757838422196566,0.02841612377850163,0.046193926270789464,0.14769265960877212,0.1696740192279737,0.6863304591643475,0.014200529982642323,0.707629721487964,0.018236087169607756,0.48013554893383653,0.02554671724087374,0.5585295343749012,0.032762756799237513,0.8753244595195009,0.01920573894997682,0.8719679452687513,0.018667307589347974,0.6800049828701755,0.04090757460385391,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.028416123778501622,0.04619392627078946,0.02841612377850163,0.046193926270789464,0.02841612377850163,0.046193926270789464,0.2,0.447213595499958,0.14769265960877215,0.1696740192279737,0.14769265960877212,0.1696740192279737,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,query bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,0.0,0.0,0.39364702419989045,0.06476188142143303,0.15309471160016982,0.005183937778999673,592.8,117.97118292193225,14.0,0.0,14.0,0.0,14.0,0.0,52.2,12.96919426949878,1248676.2,310236.0961206803,0.0,0.0,1.0,0.0,0.0,0.0,411230695.2,81837671.3335907,0.0,0.0,8892.0,1769.5677438289838,0.0,0.0,21.62446994781494,11.520452091056777,21.73681812286377,11.52966778231925,11.093055915832519,7.45954171127787,3.5801449060440063,2.183532729596079,38.54757385253906,21.74077796545136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,joint | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,151.85500793457032,21.368077376166706,2435.7452758789063,2210.6125040018637,0.03504657492511238,0.054637817752408356,0.5622482344636928,0.0906660305908194,0.8262295893912193,0.028711070692570798,0.8733267616103598,0.022688547819541584,0.49943296019680494,0.026470266368504716,0.7381364322255252,0.038031033427042026,0.9982470711243222,0.0021062846681752048,0.999893069064486,0.00014690023983390468,0.9231367456042534,0.03285266869772532,0.7657624702527572,0.02653668638775482,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,121.0,23.96872962841377,0.7287834201361718,0.032210718819842575,0.5484496437910549,0.07579499982519218,200.0,0.0,0.1,0.0,0.035046574925112386,0.054637817752408356,0.03504657492511238,0.054637817752408356,0.03504657492511238,0.054637817752408356,0.2,0.44721359549995804,0.5622482344636927,0.09066603059081954,0.5622482344636928,0.0906660305908194,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,independent | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,188.7931121826172,42.965258847990164,2391.1101806640627,2205.885889783977,0.047196780992527304,0.0818069963179189,0.4643048967539536,0.12774902344238212,0.7684500632185527,0.035260362824293276,0.8235872028712306,0.034885216256430526,0.5001834873523595,0.024672715900547475,0.5083420513285775,0.03545185322058939,0.9833048512375674,0.016651872790460265,0.977472824990242,0.03175979441689985,0.891266726445765,0.05523493017265981,0.6818029850909623,0.04253735982230625,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,149.2,34.12770135828078,0.6264852225055237,0.04803000087950941,0.4414212025596635,0.09504767887715013,200.0,0.0,0.1,0.0,0.04719678099252732,0.08180699631791893,0.047196780992527304,0.0818069963179189,0.047196780992527304,0.0818069963179189,0.2,0.44721359549995804,0.4643048967539536,0.12774902344238206,0.4643048967539536,0.12774902344238212,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,marginal_max | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,32.6603443145752,4.803992011853638,2113.8545043945314,2277.723906416427,0.0387580552127688,0.0821539362343284,0.5779708668249138,0.07465656545335554,0.7912711159039696,0.02016395844571643,0.852781343735597,0.018820774849290206,0.49114009650891877,0.01571947884722882,0.5179898381302345,0.054932697782206885,0.9953856244068074,0.005335609356079527,0.9969350265229286,0.00452749527332161,0.9678960159009027,0.011204338419108057,0.6818029850909623,0.04253735982230625,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,117.0,24.238399287081645,0.6264852225055237,0.04803000087950941,0.5613626487456955,0.057007287641138306,200.0,0.0,0.1,0.0,0.03875805521276881,0.0821539362343284,0.0387580552127688,0.0821539362343284,0.0387580552127688,0.0821539362343284,0.2,0.44721359549995804,0.5779708668249137,0.07465656545335558,0.5779708668249138,0.07465656545335554,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,conditional_max | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,29.37262878417969,1.5079490424746895,2122.2443725585936,2282.688998307013,0.013577645065421385,0.008786581525741717,0.6600640616379898,0.051612056990713216,0.841129223354612,0.017303693463381314,0.8902462732571657,0.013994940971805436,0.49800221959972957,0.010078726587176342,0.7607918849144297,0.03009989473125406,0.9999564127710581,9.74640068649578e-05,0.9999044433827041,0.0002136710919732168,0.967783042253507,0.010493725772669228,0.7657624702527572,0.02653668638775482,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,92.6,12.381437719424994,0.7287834201361718,0.032210718819842575,0.649122627550374,0.05054525375642123,200.0,0.0,0.1,0.0,0.013577645065421385,0.00878658152574172,0.013577645065421385,0.008786581525741717,0.013577645065421385,0.008786581525741717,0.0,0.0,0.6600640616379898,0.05161205699071321,0.6600640616379898,0.051612056990713216,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,relational_max | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,4.701194763183594,1.3318865793883037,138.62743530273437,32.26600882755949,0.06997392700352131,0.05765443815610175,0.5066805775149381,0.06309830666009779,0.7633530592978863,0.02276546120931768,0.8231061973300318,0.014625552557667182,0.49771018710405707,0.0183557871021567,0.8343877157154488,0.009783280544530537,0.9665057241385984,0.023596271125201462,0.9686135733410414,0.029244016401817962,0.6079448980377168,0.06023463389874008,0.575613889315562,0.02124391977182343,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,4.4,3.5777087639996634,286.0,56.652449196835256,135.0,20.663978319771825,0.5627019516655775,0.028770113991164487,0.43506855724481247,0.048098619855244794,200.0,0.0,0.1,0.0,0.06997392700352131,0.05765443815610176,0.06997392700352131,0.05765443815610175,0.06997392700352131,0.05765443815610175,0.4,0.5477225575051662,0.5066805775149381,0.06309830666009776,0.5066805775149381,0.06309830666009779,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,query bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,0.0,0.0,0.40157127839993334,0.07744974998586429,0.006289282399848162,0.00012615250793490747,592.8,117.97118292193225,14.0,0.0,14.0,0.0,14.0,0.0,52.2,12.96919426949878,7560.0,1878.2971010998233,0.0,0.0,1.0,0.0,0.0,0.0,2489760.0,495478.96827211545,0.0,0.0,8892.0,1769.5677438289838,32941280.0,0.0,13.938434344237814,2.1485879415979734,13.963350949203436,2.1297395706767137,5.962588434828877,0.49238020223705864,4.223744721114079,1.5392467374158203,23.625861550857564,2.265777740033647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,joint | bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,184.3370404812094,9.156766056233993,951.1576055910107,94.15710158139738,0.02752886238052791,0.030851085761853827,0.6277243103289204,0.06343118164228495,0.8448450916015868,0.022154953715277207,0.8909646805310383,0.01606247856095535,0.5113095350548964,0.02330885290156986,0.7901769406088881,0.022080282644607433,0.9995931350676008,0.0008738150591176827,0.9999431818181819,0.0001270493169033809,0.9486443866395444,0.02586395981123281,0.7695432119133672,0.028364989045034466,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,102.2,18.539147768977948,0.7464967196945531,0.03271711894532901,0.6125610704171174,0.05769439781337537,200.0,0.0,0.1,0.0,0.02752886238052791,0.030851085761853834,0.02752886238052791,0.030851085761853827,0.02752886238052791,0.030851085761853827,0.0,0.0,0.6277243103289203,0.06343118164228496,0.6277243103289204,0.06343118164228495,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,independent | bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,191.10178902061543,11.312495686445132,451.29909611466667,64.81576009859036,0.06946788342068498,0.08370846091258204,0.5361683803890297,0.0818830493872604,0.7787019265657292,0.020890335644098965,0.8387050511427248,0.018239553843674268,0.5029724569006324,0.01851142581648576,0.5012328255980218,0.041877500792643046,0.990334547611603,0.006050770341904874,0.9706265636382246,0.012706465935365322,0.9446044877872755,0.0247470710042973,0.6796342691354148,0.03567945819893578,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,130.2,33.176799122278204,0.6224524620260893,0.0378782787441005,0.5062855543555356,0.05826966433691955,200.0,0.0,0.1,0.0,0.06946788342068501,0.08370846091258205,0.06946788342068498,0.08370846091258204,0.06946788342068498,0.08370846091258204,0.2,0.44721359549995804,0.5361683803890297,0.08188304938726039,0.5361683803890297,0.0818830493872604,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,marginal_max | bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,29.897850743212377,2.2439074291734586,250.60994511313538,10.968637939292257,0.054444275437969925,0.04324821292304048,0.5741385780665444,0.03795499214387709,0.7869933701257512,0.01984553735999055,0.8487380579641076,0.017067921227481766,0.4793754757143387,0.01859719042830407,0.5254733609854647,0.051810171518531026,0.9966342766099583,0.003385525555360851,0.9634890342233037,0.016907974177977018,0.980161555759199,0.013369845725171092,0.6796342691354148,0.03567945819893578,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,118.8,20.06738647656939,0.6224524620260893,0.0378782787441005,0.5536999471502085,0.040915366407798984,200.0,0.0,0.1,0.0,0.05444427543796991,0.04324821292304047,0.054444275437969925,0.04324821292304048,0.054444275437969925,0.04324821292304048,0.0,0.0,0.5741385780665443,0.03795499214387704,0.5741385780665444,0.03795499214387709,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,conditional_max | bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,30.909372904342746,4.042291372819578,495.3260887757527,64.8810000291685,0.07301387056286808,0.0864411572211645,0.6997394353208833,0.0361244848783257,0.8428922333802387,0.019381423607098724,0.8937272582330928,0.013636477011489732,0.4803920688507045,0.006749412255467955,0.777038779772635,0.0295826788551405,1.0,0.0,1.0,0.0,0.9796798627212923,0.012429092365223132,0.7695432119133672,0.028364989045034466,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.0,0.0,290.4,59.441567947018356,81.8,14.394443372357268,0.7464967196945531,0.03271711894532901,0.6758711062816759,0.033899551454715876,200.0,0.0,0.1,0.0,0.07301387056286808,0.0864411572211645,0.07301387056286808,0.0864411572211645,0.07301387056286808,0.0864411572211645,0.2,0.44721359549995804,0.6997394353208835,0.03612448487832574,0.6997394353208833,0.0361244848783257,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,relational_max | bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,4.868896175276167,0.7718533586949211,494.518825488879,76.55012048982215,0.04674886221394344,0.04194808259719495,0.6465151889510851,0.05170520146789232,0.8339113355469248,0.008111938567421753,0.8834081255701045,0.007297835763966051,0.49586827832829206,0.02592820692710148,0.8727754895214727,0.02454584529056321,1.0,0.0,0.9998566650740563,0.00032050663795985006,0.8370399353426979,0.020810428719114805,0.7183245284274753,0.021995286556559693,290.4,59.441567947018356,6.0,1.5811388300841898,0.0,0.0,0.2,0.447213595499958,290.2,59.35233778041098,96.8,16.991174179555692,0.7007064939479023,0.03388281932221564,0.6106421935829593,0.03203405687534552,200.0,0.0,0.1,0.0,0.046748862213943455,0.04194808259719496,0.04674886221394344,0.04194808259719495,0.04674886221394344,0.04194808259719495,0.2,0.44721359549995804,0.6465151889510851,0.05170520146789231,0.6465151889510851,0.05170520146789232,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank1:3 | mahalanobis_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36053127920004047,0.08215340035882175,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,0.12443332700004248,0.09169395378366785,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,366.3262451171875,16.95343575291127,2024.6249267578125,203.36847245004637,0.029807367835424443,0.032191880676150475,0.6226880945609251,0.06168121744213242,0.8444684937723606,0.022214743440806196,0.89056117848863,0.016111313141224964,0.5112996666945943,0.024847500534280996,0.7897269054710858,0.022883147277741277,0.9995160802730801,0.0010460397990367943,0.9999337121212122,0.0001482242030539775,0.9473666115506891,0.025458585092273823,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.029807367835424443,0.032191880676150475,0.029807367835424443,0.032191880676150475,0.029807367835424443,0.032191880676150475,0.0,0.0,0.6226880945609251,0.06168121744213242,0.6226880945609251,0.06168121744213242,0.0,0.0,15.0,0.0,6.0,0.0
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank1:3 | mahalanobis_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10854138499998953,0.07729242718897304,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,0.04313520480009174,0.005817154352221808,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,368.77129516601565,17.64486415539273,2036.3574615478515,206.1439136140178,0.03043236783542444,0.032483424338032155,0.6245856783713932,0.06330122373563682,0.8444028322385175,0.022338795636379197,0.8904697019267115,0.01623621576611226,0.5121251394341231,0.02364863657443943,0.7889974993077046,0.022424898877108766,0.9994989569854089,0.0010843152004577,0.9999242424242425,0.0001693990892045244,0.9470750403800524,0.02528617283731181,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.03043236783542444,0.032483424338032155,0.03043236783542444,0.032483424338032155,0.03043236783542444,0.032483424338032155,0.0,0.0,0.6245856783713931,0.06330122373563685,0.6245856783713932,0.06330122373563682,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank1:3 | gmm_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.672472216199822,3.9014629576490014,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,2.0705905129998428,0.35830448246029034,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,307.3339416503906,33.30001131727255,1763.8706817626953,180.61905038724072,0.08229412468673995,0.07535479575331058,0.626888078310076,0.08715412739237811,0.827514235920899,0.026063948565779656,0.8746235876718252,0.01979970453062367,0.5157724672500561,0.023759152869110796,0.7433559326607735,0.04406971134601767,0.9979898454962315,0.004380423288434617,0.9994590608994894,0.0008526870093949628,0.9058794975111374,0.04079839352886334,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.08229412468673997,0.0753547957533106,0.08229412468673995,0.07535479575331058,0.08229412468673995,0.07535479575331058,0.4,0.5477225575051662,0.6268880783100759,0.08715412739237823,0.626888078310076,0.08715412739237811,0.0,0.0,15.0,0.0,6.0,0.0
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank1:3 | gmm_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2784336150001763,0.5121820679143705,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,0.033649902600336644,0.015454345632051362,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,353.5727478027344,35.31155769043362,1904.5225524902344,238.55690058589738,0.05284648609563618,0.060887969276051015,0.5972250295418412,0.054978879270869425,0.8227513870928684,0.018932592631346595,0.8714304657003638,0.014625586078354848,0.5101444680166679,0.01892178995902721,0.7376045883547768,0.029485906368508355,0.9974417004586196,0.004272760425117081,0.9987595997661654,0.001691893930964023,0.8976362775532305,0.02962778695544659,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.05284648609563618,0.06088796927605103,0.05284648609563618,0.060887969276051015,0.05284648609563618,0.060887969276051015,0.2,0.44721359549995804,0.5972250295418412,0.05497887927086946,0.5972250295418412,0.054978879270869425,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,candidate_ref,cmapss:FD001,diagnosis,detector | bank1:3 | knn_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05802889699953084,0.010092232640622456,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",candidate_ref,,,,,,,,,,,,,,,,,,,,,0.0371766171998388,0.017405858472122112,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,10.402570724487305,0.23062190342123842,7.45499095916748,0.5429331544103847,0.03917607770342239,0.04460663334754774,0.589037962458337,0.0870651152690552,0.8297245820080417,0.018565265634087186,0.8770597267052811,0.013330950659113366,0.4983292049423265,0.018824242125199293,0.7374520878908868,0.022667284460595512,0.999365209556737,0.0009899978699459103,0.9997476775675305,0.00039434208617248955,0.9390718950645169,0.019810972021521576,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.03917607770342239,0.04460663334754773,0.03917607770342239,0.04460663334754774,0.03917607770342239,0.04460663334754774,0.2,0.447213595499958,0.589037962458337,0.08706511526905525,0.589037962458337,0.0870651152690552,0.0,0.0,15.0,0.0,6.0,0.0
