experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,n_seeds,seeds,axis:variant,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[independent_block]_mean,auroc[independent_block]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std
diagnosis_smoke,mixture,synthetic,diagnosis,conditional_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.7573275566101074,0.0,3.5582563877105713,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.45446317517106266,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,relational_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,known-law joint | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law independent | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law marginal_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law conditional_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law relational_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,model,0.0,0.0,12.0,0.0,9.0,0.0,20.0,0.0,41.0,0.0,60.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,8.634562492370605,0.0,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,query full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,1.1920928955078125e-06,0.0,0.0006826249991718214,0.0,0.000707499999407446,0.0,40.0,0.0,3.0,0.0,3.0,0.0,64.0,0.0,6.0,0.0,1.0,0.0,0.000634,0.0,2560.0,0.0,480.0,0.0,120.0,0.0,960.0,0.0,1.0251999356114538e-06,0.0,1.2159347306806012e-06,0.0,1.440608684788458e-06,0.0,-4.76837158203125e-07,0.0,3.0040741876291577e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,joint | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,11.12780475616455,0.0,8.701261520385742,0.0,0.2,0.0,0.1,0.0,0.505,0.0,0.4937838228959287,0.0,0.505,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,independent | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,11.127808570861816,0.0,8.701263427734375,0.0,0.2,0.0,0.1,0.0,0.505,0.0,0.4937838228959287,0.0,0.505,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,marginal_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.362992286682129,0.0,3.5151455402374268,0.0,0.2,0.0,0.15,0.0,0.48125,0.0,0.4850195136096137,0.0,0.48125,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,conditional_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.3629913330078125,0.0,3.5151429176330566,0.0,0.2,0.0,0.15,0.0,0.48,0.0,0.5159345462893523,0.0,0.48,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,relational_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,9.5367431640625e-07,0.0,2.86102294921875e-06,0.0,0.0,0.0,0.0,0.0,0.5225,0.0,0.5299339549339549,0.0,0.5225,0.0,0.65,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,known-law joint | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,0.0,0.748812998819428,0.0,0.6875,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law independent | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.0,0.45950737300420363,0.0,0.44,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law marginal_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4425,0.0,0.4680383326744373,0.0,0.4425,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law conditional_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.0,0.7759696671207159,0.0,0.71,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law relational_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7975,0.0,0.8553620796555579,0.0,0.7975,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,query random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,4.76837158203125e-07,0.0,0.0006362499989336357,0.0,0.0006294580016401596,0.0,40.0,0.0,2.0,0.0,3.0,0.0,64.0,0.0,6.0,0.0,1.0,0.0,0.000589,0.0,2560.0,0.0,480.0,0.0,120.0,0.0,960.0,0.0,7.510185469072894e-07,0.0,8.463859444418631e-07,0.0,1.1951289025091683e-06,0.0,-4.76837158203125e-07,0.0,2.0503998712229077e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,joint | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.400041103363037,0.0,6.133267402648926,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,independent | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.400043487548828,0.0,6.133272171020508,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,marginal_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.362992286682129,0.0,3.70590877532959,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,conditional_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.362992286682129,0.0,3.705904245376587,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,relational_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.76837158203125e-07,0.0,5.7220458984375e-06,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,known-law joint | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law independent | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law marginal_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law conditional_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law relational_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,query bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,4.76837158203125e-07,0.0,0.0006408749977708794,0.0,0.0006356670019158628,0.0,40.0,0.0,2.0,0.0,3.0,0.0,64.0,0.0,6.0,0.0,1.0,0.0,0.000595,0.0,2560.0,0.0,480.0,0.0,120.0,0.0,960.0,0.0,7.510185469072894e-07,0.0,8.463859444418631e-07,0.0,1.1951289025091683e-06,0.0,-4.76837158203125e-07,0.0,2.0503998712229077e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,joint | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.400041103363037,0.0,6.133267402648926,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,independent | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.400043487548828,0.0,6.133272171020508,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,marginal_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.362992286682129,0.0,3.70590877532959,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,conditional_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.362992286682129,0.0,3.705904245376587,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,relational_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.76837158203125e-07,0.0,5.7220458984375e-06,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,known-law joint | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law independent | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law marginal_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law conditional_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law relational_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,query single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,2.384185791015625e-07,0.0,0.0006439999997382984,0.0,0.0006842919974587858,0.0,40.0,0.0,1.0,0.0,3.0,0.0,64.0,0.0,6.0,0.0,1.0,0.0,0.000597,0.0,2560.0,0.0,480.0,0.0,120.0,0.0,960.0,0.0,5.9604645663569045e-09,0.0,1.2516974834397843e-07,0.0,2.148249365063748e-07,0.0,-2.5033949668795685e-07,0.0,4.76837158203125e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,joint | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.751098155975342,0.0,3.550002336502075,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.4543143194187586,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,independent | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.7510986328125,0.0,3.5500025749206543,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.4543143194187586,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,marginal_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.7510986328125,0.0,3.5500025749206543,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.4543143194187586,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,conditional_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.7510986328125,0.0,3.5500025749206543,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.4543143194187586,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,relational_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,blocked,synthetic,diagnosis,known-law joint | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law independent | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law marginal_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law conditional_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,blocked,synthetic,diagnosis,known-law relational_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
