variant,method_name,mask,score,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
random,circuit,bank1:3,conditional_max,0.7571859278427615,0.010007417613570557,425.0,28.160255680657446,0.7146323161476076,0.02091491293909342,0.6426082670907488,0.001895128700741504,0.0,0.0,136.66666666666666,19.553345834749955,10.666666666666666,2.5166114784235836,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank1:3,independent,0.6898475438208945,0.009022303219534228,425.0,28.160255680657446,0.6381317935491263,0.011342207818723525,0.44478164751372135,0.05813520985618792,0.0,0.0,220.33333333333334,44.792112400882964,10.666666666666666,2.5166114784235836,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank1:3,joint,0.7571859278427615,0.010007417613570557,425.0,28.160255680657446,0.7146323161476076,0.02091491293909342,0.5481112510949312,0.023239640723183227,0.0,0.0,179.33333333333334,24.090108620206205,10.666666666666666,2.5166114784235836,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank1:3,marginal_max,0.6898475438208945,0.009022303219534228,425.0,28.160255680657446,0.6381317935491263,0.011342207818723525,0.5682240102894182,0.016010721898821266,0.0,0.0,169.33333333333334,11.239810200058244,10.666666666666666,2.5166114784235836,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank1:3,relational_max,0.5656629124635896,0.019447151367375234,425.0,28.160255680657446,0.5548752652197323,0.03856224630100555,0.4520535707415727,0.015371654437915518,0.0,0.0,202.66666666666666,18.929694486000912,10.666666666666666,2.5166114784235836,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank2:6-10,conditional_max,0.7425244812751112,0.007271106421968205,422.6666666666667,26.6520793435209,0.6975196616402649,0.017446520819047337,0.6236418093468964,0.0037470847729967646,0.0,0.0,145.0,15.524174696260024,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank2:6-10,independent,0.6781259547094868,0.012500015740321835,422.6666666666667,26.6520793435209,0.6243872021442162,0.00746378591402553,0.46704292211702514,0.07678494422833308,0.0,0.0,200.66666666666666,52.93706955747866,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank2:6-10,joint,0.7425244812751112,0.007271106421968205,422.6666666666667,26.6520793435209,0.6975196616402649,0.017446520819047337,0.552214221411207,0.06391111208201235,0.0,0.0,168.33333333333334,45.70922591045853,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank2:6-10,marginal_max,0.6781259547094868,0.012500015740321835,422.6666666666667,26.6520793435209,0.6243872021442162,0.00746378591402553,0.5561378720488489,0.007630547724749144,0.0,0.0,173.66666666666666,9.291573243177568,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank2:6-10,relational_max,0.5675363981753492,0.012709980520663047,422.6666666666667,26.6520793435209,0.5466048427913477,0.00805406326690041,0.4517082953169946,0.02929691334449759,0.0,0.0,192.0,62.21736092120912,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,full,conditional_max,0.7310093270936568,0.009586598086521533,435.6666666666667,29.938826518975876,0.6964302101012704,0.023024601277869226,0.6426082670907488,0.001895128700741504,0.0,0.0,147.0,20.663978319771825,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,full,independent,0.6682622344439663,0.009002843705077387,435.6666666666667,29.938826518975876,0.6225425651380352,0.008133664595335986,0.4586994139713032,0.04211537781358648,0.0,0.0,226.66666666666666,35.7957166897568,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
