experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std
diagnosis_fd001,interface,cmapss:FD001,diagnosis,marginal_max | bank2:6-10 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,30.424942016601562,1.8769636238698397,326.36460367838544,19.85513619899065,0.026799301673771828,0.031098244337017418,0.5587754668973363,0.020439625861605873,0.7836266220619855,0.0036628874375143426,0.8459341011810961,0.00240570934854261,0.5189774920531182,0.004703928042672966,0.485545901708875,0.012322070215964308,0.9935035540116551,0.0030116928844595757,0.990544352360251,0.008291317779778882,0.9368029368571978,0.009403985909013384,0.6769239507303874,0.007152942753804555,422.6666666666667,26.6520793435209,13.0,3.605551275463989,0.0,0.0,0.0,0.0,422.6666666666667,26.6520793435209,179.33333333333334,15.53490693030806,0.6237065249163319,0.0028880055699021267,0.5501281115183736,0.009410846452336573
diagnosis_fd001,interface,cmapss:FD001,diagnosis,conditional_max | bank2:6-10 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,29.573237737019856,1.875086188272132,327.07029215494794,20.38245677560676,0.033934224343172836,0.041659708812200685,0.5743704879009838,0.02453055331446394,0.7996840305722994,0.004158817745321245,0.8562705788110532,0.003016854180531061,0.5225438890896199,0.010997294024469525,0.5541884929537878,0.016209042455574675,0.9983401533495334,0.0004551191280005901,0.996448849505091,0.0055628856428362764,0.9359099266312096,0.006959250938930082,0.7144590751506913,0.0052154190510200074,422.6666666666667,26.6520793435209,13.0,3.605551275463989,0.0,0.0,0.0,0.0,422.6666666666667,26.6520793435209,173.0,17.349351572897472,0.6578162052181171,0.010596454789039752,0.5610918414000866,0.008688518142793455
diagnosis_fd001,interface,cmapss:FD001,diagnosis,relational_max | bank2:6-10 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,1.9761912027994792,0.27579573952706166,11.065159479777018,0.1787340293099943,0.10106551040301166,0.08568144808244806,0.43767045594903564,0.06535281977071881,0.6913969618689753,0.016908949441661974,0.7603441037256689,0.016451439688432063,0.5065510682594908,0.017848146070165542,0.7293135439320366,0.035764160908238266,0.8867938761184305,0.019927652007958523,0.8698698657174102,0.027534083661996188,0.4789090411669272,0.02920416387455656,0.49535653961528886,0.022137830730770258,422.6666666666667,26.6520793435209,13.0,3.605551275463989,0.0,0.0,103.0,90.37145567047152,319.6666666666667,72.41776945842321,131.33333333333334,54.41813423238005,0.6163841781776144,0.12599042739418984,0.37135643511830924,0.023154459313138878
diagnosis_fd001,interface,cmapss:FD001,diagnosis,query single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,3.1789143880208335e-06,1.1012082465927615e-06,1.650210862334158,0.34506943531058226,0.8388863303334801,0.008728798982906055,871.3333333333334,59.87765303795175,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,55372.0,0.0,360.0,0.0,2.0,0.0,1.632557,0.33733230520215524,24123734.666666668,1657772.7020087324,313680.0,21555.955093662633,13070.0,898.1647955692764,368640.0,0.0,-2.6521163931647607e-07,5.033137549705404e-07,7.368609923711725e-07,1.140559572894829e-07,1.0894801031705963e-06,5.94285721640889e-08,-1.9073486328125e-06,0.0,1.2715657552083333e-06,1.1012082465927617e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,interface,cmapss:FD001,diagnosis,joint | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.929638544718426,0.8531142841455904,73.60391743977864,13.950363420279798,0.07583355505312568,0.045152318194755736,0.18091051308187275,0.05278071669282619,0.5609870291330861,0.004824556016855088,0.6127195931930656,0.008030009450469,0.5295748531537147,0.009672212240937648,0.4716282879816507,0.024711950880635217,0.6416717532105696,0.006698753967686784,0.592688455735009,0.015834338780158774,0.5694142486185341,0.01114250675951194,,,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,74.66666666666667,6.110100926607787,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_fd001,interface,cmapss:FD001,diagnosis,independent | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.9296391805013,0.8531145376100514,73.60392506917317,13.950356616970806,0.07583355505312568,0.045152318194755736,0.18091051308187275,0.05278071669282619,0.5609889645857401,0.004825858543909316,0.61270076876889,0.008027440994612991,0.5295432661314683,0.00968632868697749,0.4716428038765556,0.024715270021180256,0.6416880345521522,0.006695281879705495,0.592688455735009,0.015834338780158774,0.5694293088594979,0.011155991031002456,,,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,74.66666666666667,6.110100926607787,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_fd001,interface,cmapss:FD001,diagnosis,marginal_max | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.9296391805013,0.8531145376100514,73.60392506917317,13.950356616970806,0.07583355505312568,0.045152318194755736,0.18091051308187275,0.05278071669282619,0.5609889645857401,0.004825858543909316,0.61270076876889,0.008027440994612991,0.5295432661314683,0.00968632868697749,0.4716428038765556,0.024715270021180256,0.6416880345521522,0.006695281879705495,0.592688455735009,0.015834338780158774,0.5694293088594979,0.011155991031002456,,,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,74.66666666666667,6.110100926607787,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_fd001,interface,cmapss:FD001,diagnosis,conditional_max | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.9296391805013,0.8531145376100514,73.60392506917317,13.950356616970806,0.07583355505312568,0.045152318194755736,0.18091051308187275,0.05278071669282619,0.5609889645857401,0.004825858543909316,0.61270076876889,0.008027440994612991,0.5295432661314683,0.00968632868697749,0.4716428038765556,0.024715270021180256,0.6416880345521522,0.006695281879705495,0.592688455735009,0.015834338780158774,0.5694293088594979,0.011155991031002456,,,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,74.66666666666667,6.110100926607787,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_fd001,interface,cmapss:FD001,diagnosis,relational_max | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",interface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,74.66666666666667,6.110100926607787,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,model,-1.986821492513021e-07,1.8209519763612112e-07,2400.0,0.0,2341.0,0.0,18408.0,0.0,23149.0,0.0,171372.0,0.0,2760.0,103.92304845413264,180.0,0.0,176.0,5.196152422706632,22.24053382873535,3.2854853317449133,114.9379231929779,9.599468188751885,16.960672896783265,1.9772992449954356,0.02,0.0,180.0,0.0,256.0,0.0,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,shortcut audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,0.5580858376836484,0.011033518695286345,0.0,0.0,1128.0,157.12415473121885,871.3333333333334,59.87765303795175,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,query full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,1.9073486328125e-05,3.814697265625e-06,1.110668084333156,0.09345623470040838,0.5261952796681726,0.08879355281892325,871.3333333333334,59.87765303795175,15.0,0.0,15.0,0.0,15.0,0.0,6.0,0.0,47356.0,0.0,360.0,0.0,2.0,0.0,1.089672,0.08886000846275,20631430.666666668,1417783.0686326218,313680.0,21555.955093662633,13070.0,898.1647955692764,368640.0,0.0,12.051790237426758,1.0611949128776668,12.051790237426758,1.0611949128776668,3.2753207683563232,0.341636216766358,6.589831193288167,0.8441983352597932,17.01273504892985,1.2139802375271276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,joint | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,48.072303771972656,7.309083256275862,963.9551798502604,196.7616142254073,0.06916236084805087,0.032357560802124964,0.5790293168236119,0.04776250289373876,0.8077829393272968,0.002169669951796148,0.8562137264606559,0.006933421294711078,0.5203703636250162,0.00754770821317445,0.5969623902139913,0.005761620033708087,0.997970872946027,0.002028389568335785,0.9956633297279639,0.0020040950816251238,0.9393220068729211,0.028350540597691484,0.7061891557850349,0.004527217012264499,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,183.33333333333334,22.941955743426348,0.6610001972192491,0.005262771049554465,0.553289127063867,0.026998733468961995
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,independent | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,61.1082509358724,11.281498020379479,952.6440022786459,200.8011435897497,0.07667471337401639,0.04918212033692808,0.5583651941637681,0.054867437248890684,0.7841023417063783,0.002588779799818966,0.8403235242320948,0.006902251811401454,0.5166195046765116,0.005985642293877744,0.49214454566030996,0.027549396823670882,0.9951038990131257,0.003039256959805901,0.9908344842275675,0.003287668229416526,0.9345754603183617,0.03174241986436239,0.6628548166246894,0.0009532338436198785,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,192.66666666666666,29.687258770949757,0.6190504885327334,0.0019259277910855114,0.5276036889313835,0.029531069089159718
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,marginal_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,30.244984944661457,1.676695821773179,537.0757751464844,117.92885096194611,0.026181321028796032,0.026511989922381855,0.5791203940497293,0.015934142894514124,0.7899285901290067,0.003619536669809367,0.8522956896248871,0.00209557813003931,0.512089160473852,0.006895392037443077,0.48756522939800645,0.014976536103207129,0.9978807485659916,0.002405476263395134,0.9971494311988794,0.0014480930488400497,0.9631302665050155,0.017374126134824877,0.6628548166246894,0.0009532338436198785,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,183.33333333333334,13.576941236277534,0.6190504885327334,0.0019259277910855114,0.5721734573668273,0.009187255087642048
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,conditional_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,28.839305877685547,1.6934055838640074,537.1634216308594,117.23852695433955,0.03887211647841745,0.03404424682843992,0.603642724573802,0.01478654944220925,0.8117849764195818,0.002676409255685288,0.8670098306398207,0.002007466860766374,0.5136497718410463,0.010352373544795315,0.5923130112089777,0.011192298088445796,0.9999049239730232,0.00011306671835011869,0.9994827417746638,0.0005741630268289459,0.964356554636264,0.015932934605461066,0.7061891557850349,0.004527217012264499,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,172.66666666666666,13.051181300301263,0.6610001972192491,0.005262771049554465,0.5926257009483938,0.011004229534795172
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,relational_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,3.0712618827819824,0.3383883972054328,14.545614242553711,0.9588037514265167,0.03739633334183765,0.021639513953998372,0.4330584412875866,0.04234983502278523,0.7333025911637416,0.011971105207247716,0.7976542835424721,0.010823763997287746,0.5149194125894753,0.032465373605190403,0.7898418676759897,0.028715888283934114,0.9528271526500407,0.005359804151050238,0.9298088963283457,0.012213001027081559,0.4922991618611879,0.030154481818612786,0.5296607661514691,0.016299860831598716,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,246.66666666666666,18.929694486000912,0.5179377589008854,0.03041766316105635,0.4020051163613818,0.03534879550787784
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,query random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,1.5894571940104168e-05,1.1012082465927615e-06,1.2321592839992566,0.09128524922015122,0.4707640399998733,0.07312900307045407,871.3333333333334,59.87765303795175,14.0,0.0,14.0,0.0,14.0,0.0,6.0,0.0,47356.0,0.0,360.0,0.0,2.0,0.0,1.2183446666666666,0.08987625032417264,20631430.666666668,1417783.0686326218,313680.0,21555.955093662633,13070.0,898.1647955692764,368640.0,0.0,11.245495478312174,0.9864591137491568,11.245495478312174,0.9864591137491568,3.0682851473490396,0.46536119625148414,5.88242753346761,1.091821238567211,15.812121391296387,1.0948888045598246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,joint | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,28.94730504353841,8.186588749739407,961.181884765625,187.36553527838566,0.06486634244956026,0.023376040876374144,0.5657926654687723,0.040289798026526394,0.8024770371436659,0.0012508239361434883,0.8516660663656511,0.004505145042173881,0.5214620723439164,0.003167575707387403,0.5948122095053338,0.01565597555244377,0.9979135602642177,0.0022717111884841402,0.9923390405464514,0.0013890581502227072,0.916466553372465,0.014023776790563531,0.7173863663719674,0.0010876639077219532,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,180.33333333333334,23.007245235649865,0.6733807195525033,0.0030382881730039797,0.538338733577043,0.02631252559460503
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,independent | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,41.12376340230306,12.552359433007057,951.6127522786459,198.3150110519081,0.07221735586087417,0.03913768515977284,0.5489033273357623,0.05617622262172694,0.7794878913213883,0.0024696007299189362,0.8361716184811562,0.004785641125796098,0.5168288472559402,0.0037131407986093503,0.49631007839355185,0.03168062898086162,0.994828447659532,0.003559601828604308,0.9858042360736774,0.003525434157517825,0.9119502869540824,0.016336866232643233,0.6733061635210064,0.0041027199837589704,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,188.0,32.0,0.6282093689011683,0.006788524521240308,0.5166160659578923,0.035583601840272955
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,marginal_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,28.315983454386394,1.9652197590391494,538.2002665201823,117.99744505198927,0.05705435435398951,0.03729698827395219,0.5858169392301483,0.02424119022762649,0.7858325818407361,0.004781926210107298,0.8484789662709838,0.003141649379264314,0.5170125668998855,0.00534425220272872,0.4929716933615256,0.008736247800486536,0.9986657441295437,0.0013589552926716111,0.9956037142616617,0.004230129197251998,0.9322142436069343,0.018814628970549613,0.6733061635210064,0.0041027199837589704,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,172.0,19.697715603592208,0.6282093689011683,0.006788524521240308,0.5655225520413812,0.00902496279528536
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,conditional_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,27.043277104695637,1.7028449591151091,538.4708862304688,117.2059370119334,0.06109706548286522,0.034944977137316285,0.6134448047306701,0.025107630040499977,0.8117316865491654,0.006920684865398167,0.8656063601124457,0.0034839269527673555,0.5188049249247908,0.006576658095630329,0.6172990403945465,0.009245793881297494,0.9999049239730232,0.00011306671835011869,0.9996385635233103,0.00028131228714761274,0.9334266744348962,0.02119170801885857,0.7173863663719674,0.0010876639077219532,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,160.33333333333334,19.553345834749955,0.6733807195525033,0.0030382881730039797,0.5922265648254003,0.015545012444786718
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,relational_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,3.0613786379496255,0.3279828292062219,14.643204689025879,0.8709092459758944,0.03732898722043564,0.021409316157308532,0.41822593388579027,0.0387393692684053,0.7242328252446274,0.006738608312785162,0.7905602392368755,0.005369647007933637,0.5016426000347995,0.019612794648312816,0.7791422724069212,0.015549382184129637,0.9500835293410447,0.008836687601255258,0.9088523617695928,0.010483435779627629,0.4951829284754174,0.03696991728765077,0.5455465521150619,0.01803675020466541,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,244.66666666666666,13.316656236958785,0.5235602761448078,0.025121220663858697,0.38734727151016085,0.029320657595414718
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,query random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,1.3987223307291666e-05,2.2024164931855234e-06,1.1120772713317517,0.08689796299367111,0.5291249073319099,0.08738642034670267,871.3333333333334,59.87765303795175,12.0,0.0,12.0,0.0,12.0,0.0,6.0,0.0,47356.0,0.0,360.0,0.0,2.0,0.0,1.093189,0.0844375960517588,20631430.666666668,1417783.0686326218,313680.0,21555.955093662633,13070.0,898.1647955692764,368640.0,0.0,8.623011589050293,0.864222985105826,8.624093850453695,0.86245888807354,2.6423837343851724,0.14254905932092007,4.207420984903972,0.5639293282907349,12.515363375345865,1.0716634504021012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,joint | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,13.134238878885904,8.113678665309227,873.0417073567709,269.6826782506173,0.07836338800801675,0.06792890567519196,0.5514198368547296,0.0707346464600721,0.7867164586876424,0.003817552536815972,0.8389257124183339,0.005976154302938832,0.5158864111664224,0.014042693866150934,0.5753301104691435,0.009768958852188538,0.9864367013763674,0.011399859742889172,0.9796597183143662,0.00871168031436074,0.8860494937884287,0.031228939701265262,0.7202790103691141,0.011120918409917005,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,163.66666666666666,22.03028218914441,0.6644112267139468,0.018845844128197405,0.5128870427763287,0.04157755997409374
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,independent | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,21.078759511311848,7.267702335636303,867.0709025065104,266.9106225281414,0.09239268255840748,0.06804972311191637,0.5358949157525533,0.06570886893007638,0.7664778584412675,0.00395850024395002,0.8250766066225155,0.006861118057313548,0.5101776326520694,0.010687412992637186,0.4941495496801614,0.023881203200021853,0.9807191193283923,0.012825103723210364,0.9710766495733675,0.009089058170351069,0.884294361295835,0.033385355808767295,0.6808129484779641,0.011074637667512755,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,172.0,20.952326839756964,0.6255704151785683,0.01896450858167889,0.4908683437997224,0.03508787735812305
diagnosis_fd001,mixture,cmapss:FD001,diagnosis,marginal_max | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,28.029412587483723,3.4323288127819667,537.693613688151,117.40404650954052,0.0980774160471674,0.08618083403263191,0.5814991740684631,0.048089729585375704,0.7693025845080177,0.005544672513549737,0.8356131300372004,0.004285521301059033,0.5089754145117261,0.01104253937769378,0.4860596978892784,0.022286695654797687,0.9806460893766795,0.010128074888037016,0.9785429995178637,0.008345254189979398,0.9006598939075731,0.03335876214603941,0.6808129484779641,0.011074637667512755,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,152.33333333333334,14.0118997046558,0.6255704151785683,0.01896450858167889,0.5355109659167071,0.008405138012769618
